x,T,p,rho,U_0,U_1,U_2
0.591875,1.79159,0.302846,0.42257,0.928303,0,0
0.593125,1.79159,0.302846,0.42257,0.928303,0,0
0.594375,1.79159,0.302846,0.42257,0.928303,0,0
0.595625,1.79159,0.302846,0.42257,0.928303,0,0
0.596875,1.79159,0.302846,0.42257,0.928303,0,0
0.598125,1.79159,0.302846,0.42257,0.928303,0,0
0.599375,1.79159,0.302846,0.42257,0.928303,0,0
0.600625,1.79275,0.302865,0.422324,0.928273,0,0
0.601875,1.79275,0.302865,0.422324,0.928273,0,0
0.603125,1.79275,0.302865,0.422324,0.928273,0,0
0.604375,1.79275,0.302865,0.422324,0.928273,0,0
0.605625,1.79275,0.302865,0.422324,0.928273,0,0
0.606875,1.79275,0.302865,0.422324,0.928273,0,0
0.608125,1.79275,0.302865,0.422324,0.928273,0,0
0.609375,1.79275,0.302865,0.422324,0.928273,0,0
0.610625,1.79405,0.302888,0.422048,0.928253,0,0
0.611875,1.79405,0.302888,0.422048,0.928253,0,0
0.613125,1.79405,0.302888,0.422048,0.928253,0,0
0.614375,1.79405,0.302888,0.422048,0.928253,0,0
0.615625,1.79405,0.302888,0.422048,0.928253,0,0
0.616875,1.79405,0.302888,0.422048,0.928253,0,0
0.618125,1.79405,0.302888,0.422048,0.928253,0,0
0.619375,1.79405,0.302888,0.422048,0.928253,0,0
0.620625,1.79568,0.302915,0.421704,0.928264,0,0
0.621875,1.79568,0.302915,0.421704,0.928264,0,0
0.623125,1.79568,0.302915,0.421704,0.928264,0,0
0.624375,1.79568,0.302915,0.421704,0.928264,0,0
0.625625,1.79568,0.302915,0.421704,0.928264,0,0
0.626875,1.79568,0.302915,0.421704,0.928264,0,0
0.628125,1.79568,0.302915,0.421704,0.928264,0,0
0.629375,1.79568,0.302915,0.421704,0.928264,0,0
0.630625,1.79817,0.302948,0.421166,0.928341,0,0
0.631875,1.79817,0.302948,0.421166,0.928341,0,0
0.633125,1.79817,0.302948,0.421166,0.928341,0,0
0.634375,1.79817,0.302948,0.421166,0.928341,0,0
0.635625,1.79817,0.302948,0.421166,0.928341,0,0
0.636875,1.79817,0.302948,0.421166,0.928341,0,0
0.638125,1.79817,0.302948,0.421166,0.928341,0,0
0.639375,1.79817,0.302948,0.421166,0.928341,0,0
0.640625,1.80266,0.302985,0.420169,0.928525,0,0
0.641875,1.80266,0.302985,0.420169,0.928525,0,0
0.643125,1.80266,0.302985,0.420169,0.928525,0,0
0.644375,1.80266,0.302985,0.420169,0.928525,0,0
0.645625,1.80266,0.302985,0.420169,0.928525,0,0
0.646875,1.80266,0.302985,0.420169,0.928525,0,0
0.648125,1.80266,0.302985,0.420169,0.928525,0,0
0.649375,1.80266,0.302985,0.420169,0.928525,0,0
0.650625,1.81108,0.303024,0.418269,0.928857,0,0
0.651875,1.81108,0.303024,0.418269,0.928857,0,0
0.653125,1.81108,0.303024,0.418269,0.928857,0,0
0.654375,1.81108,0.303024,0.418269,0.928857,0,0
0.655625,1.81108,0.303024,0.418269,0.928857,0,0
0.656875,1.81108,0.303024,0.418269,0.928857,0,0
0.658125,1.81108,0.303024,0.418269,0.928857,0,0
0.659375,1.81108,0.303024,0.418269,0.928857,0,0
0.660625,1.82615,0.303059,0.414865,0.929357,0,0
0.661875,1.82615,0.303059,0.414865,0.929357,0,0
0.663125,1.82615,0.303059,0.414865,0.929357,0,0
0.664375,1.82615,0.303059,0.414865,0.929357,0,0
0.665625,1.82615,0.303059,0.414865,0.929357,0,0
0.666875,1.82615,0.303059,0.414865,0.929357,0,0
0.668125,1.82615,0.303059,0.414865,0.929357,0,0
0.669375,1.82615,0.303059,0.414865,0.929357,0,0
0.670625,1.85117,0.303086,0.409294,0.930014,0,0
0.671875,1.85117,0.303086,0.409294,0.930014,0,0
0.673125,1.85117,0.303086,0.409294,0.930014,0,0
0.674375,1.85117,0.303086,0.409294,0.930014,0,0
0.675625,1.85117,0.303086,0.409294,0.930014,0,0
0.676875,1.85117,0.303086,0.409294,0.930014,0,0
0.678125,1.85117,0.303086,0.409294,0.930014,0,0
0.679375,1.85117,0.303086,0.409294,0.930014,0,0
0.680625,1.88956,0.3031,0.400996,0.930778,0,0
0.681875,1.88956,0.3031,0.400996,0.930778,0,0
0.683125,1.88956,0.3031,0.400996,0.930778,0,0
0.684375,1.88956,0.3031,0.400996,0.930778,0,0
0.685625,1.88956,0.3031,0.400996,0.930778,0,0
0.686875,1.88956,0.3031,0.400996,0.930778,0,0
0.688125,1.88956,0.3031,0.400996,0.930778,0,0
0.689375,1.88956,0.3031,0.400996,0.930778,0,0
0.690625,1.94429,0.3031,0.38971,0.93157,0,0
0.691875,1.94429,0.3031,0.38971,0.93157,0,0
0.693125,1.94429,0.3031,0.38971,0.93157,0,0
0.694375,1.94429,0.3031,0.38971,0.93157,0,0
0.695625,1.94429,0.3031,0.38971,0.93157,0,0
0.696875,1.94429,0.3031,0.38971,0.93157,0,0
0.698125,1.94429,0.3031,0.38971,0.93157,0,0
0.699375,1.94429,0.3031,0.38971,0.93157,0,0
0.700625,2.01703,0.303086,0.375638,0.932293,0,0
0.701875,2.01703,0.303086,0.375638,0.932293,0,0
0.703125,2.01703,0.303086,0.375638,0.932293,0,0
0.704375,2.01703,0.303086,0.375638,0.932293,0,0
0.705625,2.01703,0.303086,0.375638,0.932293,0,0
0.706875,2.01703,0.303086,0.375638,0.932293,0,0
0.708125,2.01703,0.303086,0.375638,0.932293,0,0
0.709375,2.01703,0.303086,0.375638,0.932293,0,0
0.710625,2.10741,0.303059,0.359496,0.932843,0,0
0.711875,2.10741,0.303059,0.359496,0.932843,0,0
0.713125,2.10741,0.303059,0.359496,0.932843,0,0
0.714375,2.10741,0.303059,0.359496,0.932843,0,0
0.715625,2.10741,0.303059,0.359496,0.932843,0,0
0.716875,2.10741,0.303059,0.359496,0.932843,0,0
0.718125,2.10741,0.303059,0.359496,0.932843,0,0
0.719375,2.10741,0.303059,0.359496,0.932843,0,0
0.720625,2.21229,0.303023,0.342413,0.933127,0,0
0.721875,2.21229,0.303023,0.342413,0.933127,0,0
0.723125,2.21229,0.303023,0.342413,0.933127,0,0
0.724375,2.21229,0.303023,0.342413,0.933127,0,0
0.725625,2.21229,0.303023,0.342413,0.933127,0,0
0.726875,2.21229,0.303023,0.342413,0.933127,0,0
0.728125,2.21229,0.303023,0.342413,0.933127,0,0
0.729375,2.21229,0.303023,0.342413,0.933127,0,0
0.730625,2.32569,0.302984,0.325674,0.933083,0,0
0.731875,2.32569,0.302984,0.325674,0.933083,0,0
0.733125,2.32569,0.302984,0.325674,0.933083,0,0
0.734375,2.32569,0.302984,0.325674,0.933083,0,0
0.735625,2.32569,0.302984,0.325674,0.933083,0,0
0.736875,2.32569,0.302984,0.325674,0.933083,0,0
0.738125,2.32569,0.302984,0.325674,0.933083,0,0
0.739375,2.32569,0.302984,0.325674,0.933083,0,0
0.740625,2.43964,0.302949,0.310427,0.932697,0,0
0.741875,2.43964,0.302949,0.310427,0.932697,0,0
0.743125,2.43964,0.302949,0.310427,0.932697,0,0
0.744375,2.43964,0.302949,0.310427,0.932697,0,0
0.745625,2.43964,0.302949,0.310427,0.932697,0,0
0.746875,2.43964,0.302949,0.310427,0.932697,0,0
0.748125,2.43964,0.302949,0.310427,0.932697,0,0
0.749375,2.43964,0.302949,0.310427,0.932697,0,0
0.750625,2.54578,0.302922,0.297458,0.932021,0,0
0.751875,2.54578,0.302922,0.297458,0.932021,0,0
0.753125,2.54578,0.302922,0.297458,0.932021,0,0
0.754375,2.54578,0.302922,0.297458,0.932021,0,0
0.755625,2.54578,0.302922,0.297458,0.932021,0,0
0.756875,2.54578,0.302922,0.297458,0.932021,0,0
0.758125,2.54578,0.302922,0.297458,0.932021,0,0
0.759375,2.54578,0.302922,0.297458,0.932021,0,0
0.760625,2.63741,0.302908,0.287111,0.931161,0,0
0.761875,2.63741,0.302908,0.287111,0.931161,0,0
0.763125,2.63741,0.302908,0.287111,0.931161,0,0
0.764375,2.63741,0.302908,0.287111,0.931161,0,0
0.765625,2.63741,0.302908,0.287111,0.931161,0,0
0.766875,2.63741,0.302908,0.287111,0.931161,0,0
0.768125,2.63741,0.302908,0.287111,0.931161,0,0
0.769375,2.63741,0.302908,0.287111,0.931161,0,0
0.770625,2.71076,0.302904,0.279337,0.930244,0,0
0.771875,2.71076,0.302904,0.279337,0.930244,0,0
0.773125,2.71076,0.302904,0.279337,0.930244,0,0
0.774375,2.71076,0.302904,0.279337,0.930244,0,0
0.775625,2.71076,0.302904,0.279337,0.930244,0,0
0.776875,2.71076,0.302904,0.279337,0.930244,0,0
0.778125,2.71076,0.302904,0.279337,0.930244,0,0
0.779375,2.71076,0.302904,0.279337,0.930244,0,0
0.780625,2.76536,0.302903,0.273822,0.92938,0,0
0.781875,2.76536,0.302903,0.273822,0.92938,0,0
0.783125,2.76536,0.302903,0.273822,0.92938,0,0
0.784375,2.76536,0.302903,0.273822,0.92938,0,0
0.785625,2.76536,0.302903,0.273822,0.92938,0,0
0.786875,2.76536,0.302903,0.273822,0.92938,0,0
0.788125,2.76536,0.302903,0.273822,0.92938,0,0
0.789375,2.76536,0.302903,0.273822,0.92938,0,0
0.790625,2.80319,0.302897,0.270121,0.928631,0,0
0.791875,2.80319,0.302897,0.270121,0.928631,0,0
0.793125,2.80319,0.302897,0.270121,0.928631,0,0
0.794375,2.80319,0.302897,0.270121,0.928631,0,0
0.795625,2.80319,0.302897,0.270121,0.928631,0,0
0.796875,2.80319,0.302897,0.270121,0.928631,0,0
0.798125,2.80319,0.302897,0.270121,0.928631,0,0
0.799375,2.80319,0.302897,0.270121,0.928631,0,0
0.800625,2.82759,0.302876,0.267771,0.928006,0,0
0.801875,2.82759,0.302876,0.267771,0.928006,0,0
0.803125,2.82759,0.302876,0.267771,0.928006,0,0
0.804375,2.82759,0.302876,0.267771,0.928006,0,0
0.805625,2.82759,0.302876,0.267771,0.928006,0,0
0.806875,2.82759,0.302876,0.267771,0.928006,0,0
0.808125,2.82759,0.302876,0.267771,0.928006,0,0
0.809375,2.82759,0.302876,0.267771,0.928006,0,0
0.810625,2.84218,0.302829,0.266355,0.927469,0,0
0.811875,2.84218,0.302829,0.266355,0.927469,0,0
0.813125,2.84218,0.302829,0.266355,0.927469,0,0
0.814375,2.84218,0.302829,0.266355,0.927469,0,0
0.815625,2.84218,0.302829,0.266355,0.927469,0,0
0.816875,2.84218,0.302829,0.266355,0.927469,0,0
0.818125,2.84218,0.302829,0.266355,0.927469,0,0
0.819375,2.84218,0.302829,0.266355,0.927469,0,0
0.820625,2.8501,0.302741,0.265538,0.926946,0,0
0.821875,2.8501,0.302741,0.265538,0.926946,0,0
0.823125,2.8501,0.302741,0.265538,0.926946,0,0
0.824375,2.8501,0.302741,0.265538,0.926946,0,0
0.825625,2.8501,0.302741,0.265538,0.926946,0,0
0.826875,2.8501,0.302741,0.265538,0.926946,0,0
0.828125,2.8501,0.302741,0.265538,0.926946,0,0
0.829375,2.8501,0.302741,0.265538,0.926946,0,0
0.830625,2.85377,0.302587,0.265061,0.92633,0,0
0.831875,2.85377,0.302587,0.265061,0.92633,0,0
0.833125,2.85377,0.302587,0.265061,0.92633,0,0
0.834375,2.85377,0.302587,0.265061,0.92633,0,0
0.835625,2.85377,0.302587,0.265061,0.92633,0,0
0.836875,2.85377,0.302587,0.265061,0.92633,0,0
0.838125,2.85377,0.302587,0.265061,0.92633,0,0
0.839375,2.85377,0.302587,0.265061,0.92633,0,0
0.840625,2.8548,0.302324,0.264735,0.925466,0,0
0.841875,2.8548,0.302324,0.264735,0.925466,0,0
0.843125,2.8548,0.302324,0.264735,0.925466,0,0
0.844375,2.8548,0.302324,0.264735,0.925466,0,0
0.845625,2.8548,0.302324,0.264735,0.925466,0,0
0.846875,2.8548,0.302324,0.264735,0.925466,0,0
0.848125,2.8548,0.302324,0.264735,0.925466,0,0
0.849375,2.8548,0.302324,0.264735,0.925466,0,0
0.850625,2.85412,0.30188,0.264409,0.924119,0,0
0.851875,2.85412,0.30188,0.264409,0.924119,0,0
0.853125,2.85412,0.30188,0.264409,0.924119,0,0
0.854375,2.85412,0.30188,0.264409,0.924119,0,0
0.855625,2.85412,0.30188,0.264409,0.924119,0,0
0.856875,2.85412,0.30188,0.264409,0.924119,0,0
0.858125,2.85412,0.30188,0.264409,0.924119,0,0
0.859375,2.85412,0.30188,0.264409,0.924119,0,0
0.860625,2.85209,0.301134,0.263944,0.921916,0,0
0.861875,2.85209,0.301134,0.263944,0.921916,0,0
0.863125,2.85209,0.301134,0.263944,0.921916,0,0
0.864375,2.85209,0.301134,0.263944,0.921916,0,0
0.865625,2.85209,0.301134,0.263944,0.921916,0,0
0.866875,2.85209,0.301134,0.263944,0.921916,0,0
0.868125,2.85209,0.301134,0.263944,0.921916,0,0
0.869375,2.85209,0.301134,0.263944,0.921916,0,0
0.870625,2.84854,0.299882,0.263174,0.918245,0,0
0.871875,2.84854,0.299882,0.263174,0.918245,0,0
0.873125,2.84854,0.299882,0.263174,0.918245,0,0
0.874375,2.84854,0.299882,0.263174,0.918245,0,0
0.875625,2.84854,0.299882,0.263174,0.918245,0,0
0.876875,2.84854,0.299882,0.263174,0.918245,0,0
0.878125,2.84854,0.299882,0.263174,0.918245,0,0
0.879375,2.84854,0.299882,0.263174,0.918245,0,0
0.880625,2.84275,0.297784,0.261865,0.912083,0,0
0.881875,2.84275,0.297784,0.261865,0.912083,0,0
0.883125,2.84275,0.297784,0.261865,0.912083,0,0
0.884375,2.84275,0.297784,0.261865,0.912083,0,0
0.885625,2.84275,0.297784,0.261865,0.912083,0,0
0.886875,2.84275,0.297784,0.261865,0.912083,0,0
0.888125,2.84275,0.297784,0.261865,0.912083,0,0
0.889375,2.84275,0.297784,0.261865,0.912083,0,0
0.890625,2.83328,0.294279,0.259649,0.901702,0,0
0.891875,2.83328,0.294279,0.259649,0.901702,0,0
0.893125,2.83328,0.294279,0.259649,0.901702,0,0
0.894375,2.83328,0.294279,0.259649,0.901702,0,0
0.895625,2.83328,0.294279,0.259649,0.901702,0,0
0.896875,2.83328,0.294279,0.259649,0.901702,0,0
0.898125,2.83328,0.294279,0.259649,0.901702,0,0
0.899375,2.83328,0.294279,0.259649,0.901702,0,0
0.900625,2.81741,0.288436,0.255926,0.884127,0,0
0.901875,2.81741,0.288436,0.255926,0.884127,0,0
0.903125,2.81741,0.288436,0.255926,0.884127,0,0
0.904375,2.81741,0.288436,0.255926,0.884127,0,0
0.905625,2.81741,0.288436,0.255926,0.884127,0,0
0.906875,2.81741,0.288436,0.255926,0.884127,0,0
0.908125,2.81741,0.288436,0.255926,0.884127,0,0
0.909375,2.81741,0.288436,0.255926,0.884127,0,0
0.910625,2.79017,0.278711,0.249711,0.854099,0,0
0.911875,2.79017,0.278711,0.249711,0.854099,0,0
0.913125,2.79017,0.278711,0.249711,0.854099,0,0
0.914375,2.79017,0.278711,0.249711,0.854099,0,0
0.915625,2.79017,0.278711,0.249711,0.854099,0,0
0.916875,2.79017,0.278711,0.249711,0.854099,0,0
0.918125,2.79017,0.278711,0.249711,0.854099,0,0
0.919375,2.79017,0.278711,0.249711,0.854099,0,0
0.920625,2.7418,0.262524,0.239359,0.801797,0,0
0.921875,2.7418,0.262524,0.239359,0.801797,0,0
0.923125,2.7418,0.262524,0.239359,0.801797,0,0
0.924375,2.7418,0.262524,0.239359,0.801797,0,0
0.925625,2.7418,0.262524,0.239359,0.801797,0,0
0.926875,2.7418,0.262524,0.239359,0.801797,0,0
0.928125,2.7418,0.262524,0.239359,0.801797,0,0
0.929375,2.7418,0.262524,0.239359,0.801797,0,0
0.930625,2.65249,0.235668,0.222107,0.707773,0,0
0.931875,2.65249,0.235668,0.222107,0.707773,0,0
0.933125,2.65249,0.235668,0.222107,0.707773,0,0
0.934375,2.65249,0.235668,0.222107,0.707773,0,0
0.935625,2.65249,0.235668,0.222107,0.707773,0,0
0.936875,2.65249,0.235668,0.222107,0.707773,0,0
0.938125,2.65249,0.235668,0.222107,0.707773,0,0
0.939375,2.65249,0.235668,0.222107,0.707773,0,0
0.940625,2.49579,0.194883,0.195201,0.544284,0,0
0.941875,2.49579,0.194883,0.195201,0.544284,0,0
0.943125,2.49579,0.194883,0.195201,0.544284,0,0
0.944375,2.49579,0.194883,0.195201,0.544284,0,0
0.945625,2.49579,0.194883,0.195201,0.544284,0,0
0.946875,2.49579,0.194883,0.195201,0.544284,0,0
0.948125,2.49579,0.194883,0.195201,0.544284,0,0
0.949375,2.49579,0.194883,0.195201,0.544284,0,0
0.950625,2.28719,0.14956,0.163466,0.323438,0,0
0.951875,2.28719,0.14956,0.163466,0.323438,0,0
0.953125,2.28719,0.14956,0.163466,0.323438,0,0
0.954375,2.28719,0.14956,0.163466,0.323438,0,0
0.955625,2.28719,0.14956,0.163466,0.323438,0,0
0.956875,2.28719,0.14956,0.163466,0.323438,0,0
0.958125,2.28719,0.14956,0.163466,0.323438,0,0
0.959375,2.28719,0.14956,0.163466,0.323438,0,0
0.960625,2.11733,0.118803,0.140267,0.137671,0,0
0.961875,2.11733,0.118803,0.140267,0.137671,0,0
0.963125,2.11733,0.118803,0.140267,0.137671,0,0
0.964375,2.11733,0.118803,0.140267,0.137671,0,0
0.965625,2.11733,0.118803,0.140267,0.137671,0,0
0.966875,2.11733,0.118803,0.140267,0.137671,0,0
0.968125,2.11733,0.118803,0.140267,0.137671,0,0
0.969375,2.11733,0.118803,0.140267,0.137671,0,0
0.970625,2.03706,0.105785,0.129819,0.0451205,0,0
0.971875,2.03706,0.105785,0.129819,0.0451205,0,0
0.973125,2.03706,0.105785,0.129819,0.0451205,0,0
0.974375,2.03706,0.105785,0.129819,0.0451205,0,0
0.975625,2.03706,0.105785,0.129819,0.0451205,0,0
0.976875,2.03706,0.105785,0.129819,0.0451205,0,0
0.978125,2.03706,0.105785,0.129819,0.0451205,0,0
0.979375,2.03706,0.105785,0.129819,0.0451205,0,0
0.980625,2.01071,0.101664,0.126396,0.0128514,0,0
0.981875,2.01071,0.101664,0.126396,0.0128514,0,0
0.983125,2.01071,0.101664,0.126396,0.0128514,0,0
0.984375,2.01071,0.101664,0.126396,0.0128514,0,0
0.985625,2.01071,0.101664,0.126396,0.0128514,0,0
0.986875,2.01071,0.101664,0.126396,0.0128514,0,0
0.988125,2.01071,0.101664,0.126396,0.0128514,0,0
0.989375,2.01071,0.101664,0.126396,0.0128514,0,0
0.990625,2.00368,0.100572,0.125477,0.00267071,0,0
0.991875,2.00368,0.100572,0.125477,0.00267071,0,0
0.993125,2.00368,0.100572,0.125477,0.00267071,0,0
0.994375,2.00368,0.100572,0.125477,0.00267071,0,0
0.995625,2.00368,0.100572,0.125477,0.00267071,0,0
0.996875,2.00368,0.100572,0.125477,0.00267071,0,0
0.998125,2.00368,0.100572,0.125477,0.00267071,0,0
0.999375,2.00368,0.100572,0.125477,0.00267071,0,0
