x p rho alpha1 U rho1 rho2
3.867500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.872500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.877500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.882500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.887500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.892500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.897500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.902500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.907500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.912500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.917500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.922500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.927500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.932500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.937500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.942500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.947500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.952500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.957500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.962500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.967500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.972500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.977500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.982500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.987500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.992500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
3.997500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.002500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.007500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.012500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.017500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.022500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.027500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.032500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.037500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.042500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.047500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.052500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.057500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.062500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.067500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.072500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.077500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.082500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.087500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.092500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.097500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.102500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.107500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.112500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.117500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.122500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.127500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.132500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.137500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.142500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.147500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.152500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.157500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.162500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.167500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.172500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.177500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.182500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.187500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.192500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.197500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.202500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.207500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.212500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.217500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.222500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.227500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.232500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.237500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.242500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.247500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.252500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.257500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.262500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.267500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.272500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.277500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.282500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.287500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.292500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.297500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.302500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.307500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.312500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.317500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.322500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.327500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.332500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.337500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.342500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.347500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.352500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.357500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.362500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.367500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.372500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.377500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.382500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.387500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.392500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.397500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.402500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.407500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.412500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.417500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.422500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.427500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.432500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.437500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.442500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.447500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.452500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.457500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.462500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.467500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.472500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.477500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.482500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.487500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.492500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.497500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.502500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.507500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.512500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.517500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.522500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.527500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.532500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.537500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.542500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.547500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.552500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.557500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.562500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.567500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.572500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.577500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.582500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.587500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.592500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.597500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.602500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.607500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.612500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.617500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.622500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.627500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.632500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.637500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.642500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.647500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.652500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.657500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.662500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.667500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.672500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.677500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.682500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.687500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.692500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.697500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.702500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.707500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.712500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.717500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.722500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.727500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.732500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.737500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.742500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.747500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.752500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.757500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.762500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.767500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.772500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.777500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.782500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.787500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.792500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.797500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.802500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.807500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.812500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.817500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.822500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.827500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.832500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.837500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.842500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.847500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.852500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.857500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.862500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.867500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.872500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.877500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.882500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.887500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.892500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.897500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.902500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.907500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.912500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.917500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.922500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.927500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.932500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.937500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.942500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.947500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.952500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.957500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.962500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.967500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.972500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.977500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.982500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.987500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.992500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
4.997500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.002500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.007500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.012500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.017500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.022500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.027500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.032500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.037500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.042500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.047500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.052500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.057500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.062500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.067500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.072500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.077500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.082500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.087500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.092500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.097500 100000.000000 997.598000 1.000000 10.000000 997.598000 1.158210
5.102500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.107500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.112500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.117500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.122500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.127500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.132500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.137500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.142500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.147500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.152500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.157500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.162500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.167500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.172500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.177500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.182500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.187500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.192500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.197500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.202500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.207500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.212500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.217500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.222500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.227500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.232500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.237500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.242500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.247500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.252500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.257500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.262500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.267500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.272500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.277500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.282500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.287500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.292500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.297500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.302500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.307500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.312500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.317500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.322500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.327500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.332500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.337500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.342500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.347500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.352500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.357500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.362500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.367500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.372500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.377500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.382500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.387500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.392500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.397500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.402500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.407500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.412500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.417500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.422500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.427500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.432500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.437500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.442500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.447500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.452500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.457500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.462500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.467500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.472500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.477500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.482500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.487500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.492500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.497500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.502500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.507500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.512500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.517500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.522500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.527500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.532500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.537500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.542500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.547500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.552500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.557500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.562500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.567500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.572500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.577500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.582500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.587500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.592500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.597500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.602500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.607500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.612500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.617500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.622500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.627500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.632500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.637500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.642500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.647500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.652500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.657500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.662500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.667500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.672500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.677500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.682500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.687500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.692500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.697500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.702500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.707500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.712500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.717500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.722500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.727500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.732500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.737500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.742500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.747500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.752500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.757500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.762500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.767500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.772500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.777500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.782500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.787500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.792500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.797500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
5.802500 100000.000000 1.158210 0.000000 10.000000 997.598000 1.158210
