x,T,p,rho,U_0,U_1,U_2
0.593125,1.78496,0.303003,0.424361,0.927852,0,0
0.594375,1.78496,0.303003,0.424361,0.927852,0,0
0.595625,1.78524,0.303015,0.42431,0.927827,0,0
0.596875,1.78524,0.303015,0.42431,0.927827,0,0
0.598125,1.78524,0.303015,0.42431,0.927827,0,0
0.599375,1.78524,0.303015,0.42431,0.927827,0,0
0.600625,1.78554,0.303025,0.424254,0.927804,0,0
0.601875,1.78554,0.303025,0.424254,0.927804,0,0
0.603125,1.78554,0.303025,0.424254,0.927804,0,0
0.604375,1.78554,0.303025,0.424254,0.927804,0,0
0.605625,1.78586,0.303035,0.42419,0.927784,0,0
0.606875,1.78586,0.303035,0.42419,0.927784,0,0
0.608125,1.78586,0.303035,0.42419,0.927784,0,0
0.609375,1.78586,0.303035,0.42419,0.927784,0,0
0.610625,1.78621,0.303044,0.42412,0.927765,0,0
0.611875,1.78621,0.303044,0.42412,0.927765,0,0
0.613125,1.78621,0.303044,0.42412,0.927765,0,0
0.614375,1.78621,0.303044,0.42412,0.927765,0,0
0.615625,1.78659,0.303052,0.424041,0.927749,0,0
0.616875,1.78659,0.303052,0.424041,0.927749,0,0
0.618125,1.78659,0.303052,0.424041,0.927749,0,0
0.619375,1.78659,0.303052,0.424041,0.927749,0,0
0.620625,1.78701,0.30306,0.423952,0.927734,0,0
0.621875,1.78701,0.30306,0.423952,0.927734,0,0
0.623125,1.78701,0.30306,0.423952,0.927734,0,0
0.624375,1.78701,0.30306,0.423952,0.927734,0,0
0.625625,1.78747,0.303067,0.423852,0.927722,0,0
0.626875,1.78747,0.303067,0.423852,0.927722,0,0
0.628125,1.78747,0.303067,0.423852,0.927722,0,0
0.629375,1.78747,0.303067,0.423852,0.927722,0,0
0.630625,1.78799,0.303074,0.423739,0.927711,0,0
0.631875,1.78799,0.303074,0.423739,0.927711,0,0
0.633125,1.78799,0.303074,0.423739,0.927711,0,0
0.634375,1.78799,0.303074,0.423739,0.927711,0,0
0.635625,1.78857,0.30308,0.42361,0.927702,0,0
0.636875,1.78857,0.30308,0.42361,0.927702,0,0
0.638125,1.78857,0.30308,0.42361,0.927702,0,0
0.639375,1.78857,0.30308,0.42361,0.927702,0,0
0.640625,1.78925,0.303087,0.423459,0.927698,0,0
0.641875,1.78925,0.303087,0.423459,0.927698,0,0
0.643125,1.78925,0.303087,0.423459,0.927698,0,0
0.644375,1.78925,0.303087,0.423459,0.927698,0,0
0.645625,1.79006,0.303093,0.423277,0.927699,0,0
0.646875,1.79006,0.303093,0.423277,0.927699,0,0
0.648125,1.79006,0.303093,0.423277,0.927699,0,0
0.649375,1.79006,0.303093,0.423277,0.927699,0,0
0.650625,1.79109,0.3031,0.423044,0.927711,0,0
0.651875,1.79109,0.3031,0.423044,0.927711,0,0
0.653125,1.79109,0.3031,0.423044,0.927711,0,0
0.654375,1.79109,0.3031,0.423044,0.927711,0,0
0.655625,1.79248,0.303108,0.422726,0.927737,0,0
0.656875,1.79248,0.303108,0.422726,0.927737,0,0
0.658125,1.79248,0.303108,0.422726,0.927737,0,0
0.659375,1.79248,0.303108,0.422726,0.927737,0,0
0.660625,1.79448,0.303116,0.422267,0.927785,0,0
0.661875,1.79448,0.303116,0.422267,0.927785,0,0
0.663125,1.79448,0.303116,0.422267,0.927785,0,0
0.664375,1.79448,0.303116,0.422267,0.927785,0,0
0.665625,1.79745,0.303126,0.421581,0.927865,0,0
0.666875,1.79745,0.303126,0.421581,0.927865,0,0
0.668125,1.79745,0.303126,0.421581,0.927865,0,0
0.669375,1.79745,0.303126,0.421581,0.927865,0,0
0.670625,1.80193,0.303136,0.420548,0.927984,0,0
0.671875,1.80193,0.303136,0.420548,0.927984,0,0
0.673125,1.80193,0.303136,0.420548,0.927984,0,0
0.674375,1.80193,0.303136,0.420548,0.927984,0,0
0.675625,1.80861,0.303147,0.419009,0.928152,0,0
0.676875,1.80861,0.303147,0.419009,0.928152,0,0
0.678125,1.80861,0.303147,0.419009,0.928152,0,0
0.679375,1.80861,0.303147,0.419009,0.928152,0,0
0.680625,1.81836,0.303157,0.416777,0.928375,0,0
0.681875,1.81836,0.303157,0.416777,0.928375,0,0
0.683125,1.81836,0.303157,0.416777,0.928375,0,0
0.684375,1.81836,0.303157,0.416777,0.928375,0,0
0.685625,1.83219,0.303167,0.413644,0.928654,0,0
0.686875,1.83219,0.303167,0.413644,0.928654,0,0
0.688125,1.83219,0.303167,0.413644,0.928654,0,0
0.689375,1.83219,0.303167,0.413644,0.928654,0,0
0.690625,1.85121,0.303176,0.409406,0.928987,0,0
0.691875,1.85121,0.303176,0.409406,0.928987,0,0
0.693125,1.85121,0.303176,0.409406,0.928987,0,0
0.694375,1.85121,0.303176,0.409406,0.928987,0,0
0.695625,1.87653,0.303182,0.40389,0.929364,0,0
0.696875,1.87653,0.303182,0.40389,0.929364,0,0
0.698125,1.87653,0.303182,0.40389,0.929364,0,0
0.699375,1.87653,0.303182,0.40389,0.929364,0,0
0.700625,1.90919,0.303185,0.396985,0.929771,0,0
0.701875,1.90919,0.303185,0.396985,0.929771,0,0
0.703125,1.90919,0.303185,0.396985,0.929771,0,0
0.704375,1.90919,0.303185,0.396985,0.929771,0,0
0.705625,1.95004,0.303185,0.388668,0.930187,0,0
0.706875,1.95004,0.303185,0.388668,0.930187,0,0
0.708125,1.95004,0.303185,0.388668,0.930187,0,0
0.709375,1.95004,0.303185,0.388668,0.930187,0,0
0.710625,1.99959,0.30318,0.379032,0.930588,0,0
0.711875,1.99959,0.30318,0.379032,0.930588,0,0
0.713125,1.99959,0.30318,0.379032,0.930588,0,0
0.714375,1.99959,0.30318,0.379032,0.930588,0,0
0.715625,2.05788,0.303172,0.368286,0.930944,0,0
0.716875,2.05788,0.303172,0.368286,0.930944,0,0
0.718125,2.05788,0.303172,0.368286,0.930944,0,0
0.719375,2.05788,0.303172,0.368286,0.930944,0,0
0.720625,2.12434,0.303161,0.356751,0.931228,0,0
0.721875,2.12434,0.303161,0.356751,0.931228,0,0
0.723125,2.12434,0.303161,0.356751,0.931228,0,0
0.724375,2.12434,0.303161,0.356751,0.931228,0,0
0.725625,2.19768,0.303147,0.34483,0.931414,0,0
0.726875,2.19768,0.303147,0.34483,0.931414,0,0
0.728125,2.19768,0.303147,0.34483,0.931414,0,0
0.729375,2.19768,0.303147,0.34483,0.931414,0,0
0.730625,2.27591,0.303131,0.332959,0.93148,0,0
0.731875,2.27591,0.303131,0.332959,0.93148,0,0
0.733125,2.27591,0.303131,0.332959,0.93148,0,0
0.734375,2.27591,0.303131,0.332959,0.93148,0,0
0.735625,2.35643,0.303115,0.321566,0.931416,0,0
0.736875,2.35643,0.303115,0.321566,0.931416,0,0
0.738125,2.35643,0.303115,0.321566,0.931416,0,0
0.739375,2.35643,0.303115,0.321566,0.931416,0,0
0.740625,2.43627,0.303102,0.311013,0.931224,0,0
0.741875,2.43627,0.303102,0.311013,0.931224,0,0
0.743125,2.43627,0.303102,0.311013,0.931224,0,0
0.744375,2.43627,0.303102,0.311013,0.931224,0,0
0.745625,2.51246,0.303091,0.301571,0.930919,0,0
0.746875,2.51246,0.303091,0.301571,0.930919,0,0
0.748125,2.51246,0.303091,0.301571,0.930919,0,0
0.749375,2.51246,0.303091,0.301571,0.930919,0,0
0.750625,2.58238,0.303084,0.293399,0.930529,0,0
0.751875,2.58238,0.303084,0.293399,0.930529,0,0
0.753125,2.58238,0.303084,0.293399,0.930529,0,0
0.754375,2.58238,0.303084,0.293399,0.930529,0,0
0.755625,2.64408,0.303082,0.28655,0.930088,0,0
0.756875,2.64408,0.303082,0.28655,0.930088,0,0
0.758125,2.64408,0.303082,0.28655,0.930088,0,0
0.759375,2.64408,0.303082,0.28655,0.930088,0,0
0.760625,2.69647,0.303083,0.280984,0.929634,0,0
0.761875,2.69647,0.303083,0.280984,0.929634,0,0
0.763125,2.69647,0.303083,0.280984,0.929634,0,0
0.764375,2.69647,0.303083,0.280984,0.929634,0,0
0.765625,2.73931,0.303088,0.276594,0.929199,0,0
0.766875,2.73931,0.303088,0.276594,0.929199,0,0
0.768125,2.73931,0.303088,0.276594,0.929199,0,0
0.769375,2.73931,0.303088,0.276594,0.929199,0,0
0.770625,2.77308,0.303094,0.273232,0.928807,0,0
0.771875,2.77308,0.303094,0.273232,0.928807,0,0
0.773125,2.77308,0.303094,0.273232,0.928807,0,0
0.774375,2.77308,0.303094,0.273232,0.928807,0,0
0.775625,2.79876,0.303101,0.27073,0.928473,0,0
0.776875,2.79876,0.303101,0.27073,0.928473,0,0
0.778125,2.79876,0.303101,0.27073,0.928473,0,0
0.779375,2.79876,0.303101,0.27073,0.928473,0,0
0.780625,2.81764,0.303108,0.268922,0.928201,0,0
0.781875,2.81764,0.303108,0.268922,0.928201,0,0
0.783125,2.81764,0.303108,0.268922,0.928201,0,0
0.784375,2.81764,0.303108,0.268922,0.928201,0,0
0.785625,2.83104,0.303114,0.267655,0.927988,0,0
0.786875,2.83104,0.303114,0.267655,0.927988,0,0
0.788125,2.83104,0.303114,0.267655,0.927988,0,0
0.789375,2.83104,0.303114,0.267655,0.927988,0,0
0.790625,2.84023,0.303118,0.266793,0.927829,0,0
0.791875,2.84023,0.303118,0.266793,0.927829,0,0
0.793125,2.84023,0.303118,0.266793,0.927829,0,0
0.794375,2.84023,0.303118,0.266793,0.927829,0,0
0.795625,2.8463,0.303122,0.266227,0.927713,0,0
0.796875,2.8463,0.303122,0.266227,0.927713,0,0
0.798125,2.8463,0.303122,0.266227,0.927713,0,0
0.799375,2.8463,0.303122,0.266227,0.927713,0,0
0.800625,2.85016,0.303125,0.265869,0.927632,0,0
0.801875,2.85016,0.303125,0.265869,0.927632,0,0
0.803125,2.85016,0.303125,0.265869,0.927632,0,0
0.804375,2.85016,0.303125,0.265869,0.927632,0,0
0.805625,2.85249,0.303127,0.265653,0.927577,0,0
0.806875,2.85249,0.303127,0.265653,0.927577,0,0
0.808125,2.85249,0.303127,0.265653,0.927577,0,0
0.809375,2.85249,0.303127,0.265653,0.927577,0,0
0.810625,2.85382,0.303128,0.265531,0.92754,0,0
0.811875,2.85382,0.303128,0.265531,0.92754,0,0
0.813125,2.85382,0.303128,0.265531,0.92754,0,0
0.814375,2.85382,0.303128,0.265531,0.92754,0,0
0.815625,2.8545,0.303128,0.265468,0.927516,0,0
0.816875,2.8545,0.303128,0.265468,0.927516,0,0
0.818125,2.8545,0.303128,0.265468,0.927516,0,0
0.819375,2.8545,0.303128,0.265468,0.927516,0,0
0.820625,2.85479,0.303128,0.265441,0.927499,0,0
0.821875,2.85479,0.303128,0.265441,0.927499,0,0
0.823125,2.85479,0.303128,0.265441,0.927499,0,0
0.824375,2.85479,0.303128,0.265441,0.927499,0,0
0.825625,2.85485,0.303127,0.265434,0.927487,0,0
0.826875,2.85485,0.303127,0.265434,0.927487,0,0
0.828125,2.85485,0.303127,0.265434,0.927487,0,0
0.829375,2.85485,0.303127,0.265434,0.927487,0,0
0.830625,2.85479,0.303126,0.265438,0.927478,0,0
0.831875,2.85479,0.303126,0.265438,0.927478,0,0
0.833125,2.85479,0.303126,0.265438,0.927478,0,0
0.834375,2.85479,0.303126,0.265438,0.927478,0,0
0.835625,2.85468,0.303124,0.265447,0.927468,0,0
0.836875,2.85468,0.303124,0.265447,0.927468,0,0
0.838125,2.85468,0.303124,0.265447,0.927468,0,0
0.839375,2.85468,0.303124,0.265447,0.927468,0,0
0.840625,2.85454,0.30312,0.265457,0.927457,0,0
0.841875,2.85454,0.30312,0.265457,0.927457,0,0
0.843125,2.85454,0.30312,0.265457,0.927457,0,0
0.844375,2.85454,0.30312,0.265457,0.927457,0,0
0.845625,2.8544,0.303115,0.265466,0.927442,0,0
0.846875,2.8544,0.303115,0.265466,0.927442,0,0
0.848125,2.8544,0.303115,0.265466,0.927442,0,0
0.849375,2.8544,0.303115,0.265466,0.927442,0,0
0.850625,2.85426,0.303108,0.265473,0.927419,0,0
0.851875,2.85426,0.303108,0.265473,0.927419,0,0
0.853125,2.85426,0.303108,0.265473,0.927419,0,0
0.854375,2.85426,0.303108,0.265473,0.927419,0,0
0.855625,2.85412,0.303096,0.265475,0.927386,0,0
0.856875,2.85412,0.303096,0.265475,0.927386,0,0
0.858125,2.85412,0.303096,0.265475,0.927386,0,0
0.859375,2.85412,0.303096,0.265475,0.927386,0,0
0.860625,2.85398,0.303078,0.265472,0.927333,0,0
0.861875,2.85398,0.303078,0.265472,0.927333,0,0
0.863125,2.85398,0.303078,0.265472,0.927333,0,0
0.864375,2.85398,0.303078,0.265472,0.927333,0,0
0.865625,2.85383,0.303049,0.265461,0.927249,0,0
0.866875,2.85383,0.303049,0.265461,0.927249,0,0
0.868125,2.85383,0.303049,0.265461,0.927249,0,0
0.869375,2.85383,0.303049,0.265461,0.927249,0,0
0.870625,2.85364,0.303003,0.265438,0.927114,0,0
0.871875,2.85364,0.303003,0.265438,0.927114,0,0
0.873125,2.85364,0.303003,0.265438,0.927114,0,0
0.874375,2.85364,0.303003,0.265438,0.927114,0,0
0.875625,2.8534,0.302928,0.265394,0.926895,0,0
0.876875,2.8534,0.302928,0.265394,0.926895,0,0
0.878125,2.8534,0.302928,0.265394,0.926895,0,0
0.879375,2.8534,0.302928,0.265394,0.926895,0,0
0.880625,2.85304,0.302805,0.26532,0.926538,0,0
0.881875,2.85304,0.302805,0.26532,0.926538,0,0
0.883125,2.85304,0.302805,0.26532,0.926538,0,0
0.884375,2.85304,0.302805,0.26532,0.926538,0,0
0.885625,2.8525,0.302603,0.265194,0.925955,0,0
0.886875,2.8525,0.302603,0.265194,0.925955,0,0
0.888125,2.8525,0.302603,0.265194,0.925955,0,0
0.889375,2.8525,0.302603,0.265194,0.925955,0,0
0.890625,2.85164,0.302273,0.264984,0.924998,0,0
0.891875,2.85164,0.302273,0.264984,0.924998,0,0
0.893125,2.85164,0.302273,0.264984,0.924998,0,0
0.894375,2.85164,0.302273,0.264984,0.924998,0,0
0.895625,2.85026,0.301731,0.264638,0.923425,0,0
0.896875,2.85026,0.301731,0.264638,0.923425,0,0
0.898125,2.85026,0.301731,0.264638,0.923425,0,0
0.899375,2.85026,0.301731,0.264638,0.923425,0,0
0.900625,2.84799,0.300841,0.264067,0.920834,0,0
0.901875,2.84799,0.300841,0.264067,0.920834,0,0
0.903125,2.84799,0.300841,0.264067,0.920834,0,0
0.904375,2.84799,0.300841,0.264067,0.920834,0,0
0.905625,2.84427,0.299377,0.263126,0.91656,0,0
0.906875,2.84427,0.299377,0.263126,0.91656,0,0
0.908125,2.84427,0.299377,0.263126,0.91656,0,0
0.909375,2.84427,0.299377,0.263126,0.91656,0,0
0.910625,2.8381,0.296971,0.261578,0.909486,0,0
0.911875,2.8381,0.296971,0.261578,0.909486,0,0
0.913125,2.8381,0.296971,0.261578,0.909486,0,0
0.914375,2.8381,0.296971,0.261578,0.909486,0,0
0.915625,2.82779,0.293012,0.259033,0.897729,0,0
0.916875,2.82779,0.293012,0.259033,0.897729,0,0
0.918125,2.82779,0.293012,0.259033,0.897729,0,0
0.919375,2.82779,0.293012,0.259033,0.897729,0,0
0.920625,2.81034,0.286499,0.254847,0.878039,0,0
0.921875,2.81034,0.286499,0.254847,0.878039,0,0
0.923125,2.81034,0.286499,0.254847,0.878039,0,0
0.924375,2.81034,0.286499,0.254847,0.878039,0,0
0.925625,2.78023,0.27577,0.247959,0.844638,0,0
0.926875,2.78023,0.27577,0.247959,0.844638,0,0
0.928125,2.78023,0.27577,0.247959,0.844638,0,0
0.929375,2.78023,0.27577,0.247959,0.844638,0,0
0.930625,2.72656,0.258047,0.236592,0.786618,0,0
0.931875,2.72656,0.258047,0.236592,0.786618,0,0
0.933125,2.72656,0.258047,0.236592,0.786618,0,0
0.934375,2.72656,0.258047,0.236592,0.786618,0,0
0.935625,2.62777,0.228988,0.217842,0.682712,0,0
0.936875,2.62777,0.228988,0.217842,0.682712,0,0
0.938125,2.62777,0.228988,0.217842,0.682712,0,0
0.939375,2.62777,0.228988,0.217842,0.682712,0,0
0.940625,2.46026,0.186613,0.189616,0.507459,0,0
0.941875,2.46026,0.186613,0.189616,0.507459,0,0
0.943125,2.46026,0.186613,0.189616,0.507459,0,0
0.944375,2.46026,0.186613,0.189616,0.507459,0,0
0.945625,2.25278,0.142973,0.158654,0.286662,0,0
0.946875,2.25278,0.142973,0.158654,0.286662,0,0
0.948125,2.25278,0.142973,0.158654,0.286662,0,0
0.949375,2.25278,0.142973,0.158654,0.286662,0,0
0.950625,2.09854,0.115699,0.137825,0.116582,0,0
0.951875,2.09854,0.115699,0.137825,0.116582,0,0
0.953125,2.09854,0.115699,0.137825,0.116582,0,0
0.954375,2.09854,0.115699,0.137825,0.116582,0,0
0.955625,2.03054,0.104765,0.12898,0.0375035,0,0
0.956875,2.03054,0.104765,0.12898,0.0375035,0,0
0.958125,2.03054,0.104765,0.12898,0.0375035,0,0
0.959375,2.03054,0.104765,0.12898,0.0375035,0,0
0.960625,2.00868,0.10135,0.126133,0.0108784,0,0
0.961875,2.00868,0.10135,0.126133,0.0108784,0,0
0.963125,2.00868,0.10135,0.126133,0.0108784,0,0
0.964375,2.00868,0.10135,0.126133,0.0108784,0,0
0.965625,2.00241,0.100375,0.125311,0.00304747,0,0
0.966875,2.00241,0.100375,0.125311,0.00304747,0,0
0.968125,2.00241,0.100375,0.125311,0.00304747,0,0
0.969375,2.00241,0.100375,0.125311,0.00304747,0,0
0.970625,2.00067,0.100104,0.125081,0.0008448,0,0
0.971875,2.00067,0.100104,0.125081,0.0008448,0,0
0.973125,2.00067,0.100104,0.125081,0.0008448,0,0
0.974375,2.00067,0.100104,0.125081,0.0008448,0,0
0.975625,2.00018,0.100029,0.125017,0.000233473,0,0
0.976875,2.00018,0.100029,0.125017,0.000233473,0,0
0.978125,2.00018,0.100029,0.125017,0.000233473,0,0
0.979375,2.00018,0.100029,0.125017,0.000233473,0,0
0.980625,2.00005,0.100008,0.125,6.44579e-05,0,0
0.981875,2.00005,0.100008,0.125,6.44579e-05,0,0
0.983125,2.00005,0.100008,0.125,6.44579e-05,0,0
0.984375,2.00005,0.100008,0.125,6.44579e-05,0,0
0.985625,2.00001,0.100002,0.124995,1.77658e-05,0,0
0.986875,2.00001,0.100002,0.124995,1.77658e-05,0,0
0.988125,2.00001,0.100002,0.124995,1.77658e-05,0,0
0.989375,2.00001,0.100002,0.124995,1.77658e-05,0,0
0.990625,2,0.100001,0.124993,4.80835e-06,0,0
0.991875,2,0.100001,0.124993,4.80835e-06,0,0
0.993125,2,0.100001,0.124993,4.80835e-06,0,0
0.994375,2,0.100001,0.124993,4.80835e-06,0,0
0.995625,2,0.1,0.124993,9.89448e-07,0,0
0.996875,2,0.1,0.124993,9.89448e-07,0,0
0.998125,2,0.1,0.124993,9.89448e-07,0,0
0.999375,2,0.1,0.124993,9.89448e-07,0,0
